0	,-1.5708	,0	,-1.5708	,0	,0	,
0.0156745	,-1.57428	,-0.00352316	,-1.57082	,2.25e-06	,-7.8475e-05	,
0.0312818	,-1.57775	,-0.00711131	,-1.57088	,9e-06	,-0.0003139	,
0.0468221	,-1.58121	,-0.0107645	,-1.57097	,2.025e-05	,-0.000706275	,
0.0622954	,-1.58466	,-0.0144826	,-1.57111	,3.6e-05	,-0.0012556	,
0.0777015	,-1.5881	,-0.0182657	,-1.57129	,5.625e-05	,-0.00196188	,
0.0930406	,-1.59153	,-0.0221138	,-1.57151	,8.1e-05	,-0.0028251	,
0.108313	,-1.59494	,-0.026027	,-1.57176	,0.00011025	,-0.00384528	,
0.123517	,-1.59834	,-0.0300051	,-1.57206	,0.000144	,-0.0050224	,
0.138655	,-1.60173	,-0.0340482	,-1.57239	,0.00018225	,-0.00635647	,
0.153726	,-1.60511	,-0.0381563	,-1.57277	,0.000225	,-0.0078475	,
0.16873	,-1.60847	,-0.0423294	,-1.57318	,0.00027225	,-0.00949547	,
0.183666	,-1.61182	,-0.0465674	,-1.57364	,0.000324	,-0.0113004	,
0.198536	,-1.61517	,-0.0508705	,-1.57413	,0.00038025	,-0.0132623	,
0.213338	,-1.61849	,-0.0552386	,-1.57466	,0.000441	,-0.0153811	,
0.228074	,-1.62181	,-0.0596717	,-1.57524	,0.00050625	,-0.0176569	,
0.242742	,-1.62512	,-0.0641697	,-1.57585	,0.000576	,-0.0200896	,
0.257343	,-1.62841	,-0.0687328	,-1.5765	,0.00065025	,-0.0226793	,
0.271877	,-1.63169	,-0.0733608	,-1.57719	,0.000729	,-0.0254259	,
0.286344	,-1.63496	,-0.0780539	,-1.57792	,0.00081225	,-0.0283295	,
0.300744	,-1.63822	,-0.0828119	,-1.57869	,0.0009	,-0.03139	,
0.315077	,-1.64147	,-0.0876349	,-1.5795	,0.00099225	,-0.0346075	,
0.329343	,-1.6447	,-0.0925229	,-1.58035	,0.001089	,-0.0379819	,
0.343541	,-1.64792	,-0.097476	,-1.58123	,0.00119025	,-0.0415133	,
0.357673	,-1.65113	,-0.102494	,-1.58216	,0.001296	,-0.0452016	,
0.371738	,-1.65433	,-0.107577	,-1.58313	,0.00140625	,-0.0490469	,
0.385735	,-1.65752	,-0.112725	,-1.58413	,0.001521	,-0.0530491	,
0.399665	,-1.66069	,-0.117938	,-1.58518	,0.00164025	,-0.0572083	,
0.413529	,-1.66385	,-0.123216	,-1.58627	,0.001764	,-0.0615244	,
0.427325	,-1.667	,-0.128559	,-1.58739	,0.00189225	,-0.0659975	,
0.441054	,-1.67014	,-0.133967	,-1.58855	,0.002025	,-0.0706275	,
0.454716	,-1.67327	,-0.13944	,-1.58976	,0.00216225	,-0.0754145	,
0.468311	,-1.67638	,-0.144978	,-1.591	,0.002304	,-0.0803584	,
0.481839	,-1.67948	,-0.150581	,-1.59228	,0.00245025	,-0.0854593	,
0.4953	,-1.68257	,-0.156249	,-1.59361	,0.002601	,-0.0907171	,
0.508693	,-1.68565	,-0.161982	,-1.59497	,0.00275625	,-0.0961319	,
0.52202	,-1.68872	,-0.167779	,-1.59637	,0.002916	,-0.101704	,
0.53528	,-1.69177	,-0.173642	,-1.59781	,0.00308025	,-0.107432	,
0.548472	,-1.69482	,-0.17957	,-1.59929	,0.003249	,-0.113318	,
0.561598	,-1.69785	,-0.185563	,-1.60081	,0.00342225	,-0.11936	,
0.574656	,-1.70086	,-0.191621	,-1.60237	,0.0036	,-0.12556	,
0.587647	,-1.70387	,-0.197744	,-1.60396	,0.00378225	,-0.131916	,
0.600571	,-1.70687	,-0.203932	,-1.6056	,0.003969	,-0.13843	,
0.613428	,-1.70985	,-0.210185	,-1.60728	,0.00416025	,-0.1451	,
0.626218	,-1.71282	,-0.216503	,-1.609	,0.004356	,-0.151928	,
0.638941	,-1.71578	,-0.222885	,-1.61075	,0.00455625	,-0.158912	,
0.651597	,-1.71873	,-0.229333	,-1.61255	,0.004761	,-0.166053	,
0.664186	,-1.72166	,-0.235846	,-1.61438	,0.00497025	,-0.173351	,
0.676708	,-1.72458	,-0.242424	,-1.61626	,0.005184	,-0.180806	,
0.689162	,-1.7275	,-0.249067	,-1.61817	,0.00540225	,-0.188418	,
0.70155	,-1.7304	,-0.255775	,-1.62012	,0.005625	,-0.196187	,
0.71387	,-1.73328	,-0.262547	,-1.62212	,0.00585225	,-0.204113	,
0.726124	,-1.73616	,-0.269385	,-1.62415	,0.006084	,-0.212196	,
0.73831	,-1.73902	,-0.276288	,-1.62622	,0.00632025	,-0.220436	,
0.750429	,-1.74187	,-0.283256	,-1.62833	,0.00656099	,-0.228833	,
0.762481	,-1.74471	,-0.290289	,-1.63048	,0.00680624	,-0.237387	,
0.774466	,-1.74754	,-0.297386	,-1.63267	,0.00705599	,-0.246097	,
0.786384	,-1.75036	,-0.304549	,-1.6349	,0.00731024	,-0.254965	,
0.798235	,-1.75316	,-0.311777	,-1.63717	,0.00756899	,-0.26399	,
0.810019	,-1.75595	,-0.31907	,-1.63948	,0.00783224	,-0.273171	,
0.821736	,-1.75873	,-0.326428	,-1.64183	,0.00809999	,-0.28251	,
0.833385	,-1.7615	,-0.33385	,-1.64421	,0.00837224	,-0.292005	,
0.844968	,-1.76426	,-0.341338	,-1.64664	,0.00864899	,-0.301658	,
0.856483	,-1.767	,-0.348891	,-1.64911	,0.00893024	,-0.311467	,
0.867932	,-1.76973	,-0.356508	,-1.65161	,0.00921599	,-0.321433	,
0.879313	,-1.77245	,-0.364191	,-1.65416	,0.00950624	,-0.331557	,
0.890627	,-1.77516	,-0.371939	,-1.65674	,0.00980099	,-0.341837	,
0.901875	,-1.77786	,-0.379752	,-1.65937	,0.0101002	,-0.352274	,
0.913055	,-1.78054	,-0.387629	,-1.66203	,0.010404	,-0.362868	,
0.924168	,-1.78321	,-0.395572	,-1.66473	,0.0107122	,-0.373619	,
0.935214	,-1.78587	,-0.40358	,-1.66748	,0.011025	,-0.384527	,
0.946192	,-1.78852	,-0.411652	,-1.67026	,0.0113422	,-0.395592	,
0.957104	,-1.79116	,-0.41979	,-1.67308	,0.011664	,-0.406814	,
0.967949	,-1.79378	,-0.427993	,-1.67594	,0.0119902	,-0.418193	,
0.978727	,-1.79639	,-0.43626	,-1.67884	,0.012321	,-0.429729	,
0.989437	,-1.799	,-0.444593	,-1.68178	,0.0126562	,-0.441421	,
1.00008	,-1.80158	,-0.452991	,-1.68476	,0.012996	,-0.453271	,
1.01066	,-1.80416	,-0.461453	,-1.68778	,0.0133402	,-0.465278	,
1.02117	,-1.80673	,-0.469981	,-1.69084	,0.013689	,-0.477441	,
1.03161	,-1.80928	,-0.478574	,-1.69393	,0.0140422	,-0.489762	,
1.04198	,-1.81182	,-0.487231	,-1.69707	,0.0144	,-0.502239	,
1.05229	,-1.81435	,-0.495954	,-1.70025	,0.0147622	,-0.514874	,
1.06253	,-1.81687	,-0.504742	,-1.70346	,0.015129	,-0.527665	,
1.07271	,-1.81937	,-0.513594	,-1.70672	,0.0155002	,-0.540614	,
1.08281	,-1.82186	,-0.522512	,-1.71001	,0.015876	,-0.553719	,
1.09285	,-1.82434	,-0.531494	,-1.71335	,0.0162562	,-0.566981	,
1.10283	,-1.82681	,-0.540542	,-1.71672	,0.016641	,-0.5804	,
1.11273	,-1.82927	,-0.549654	,-1.72014	,0.0170302	,-0.593977	,
1.12257	,-1.83172	,-0.558832	,-1.72359	,0.017424	,-0.60771	,
1.13234	,-1.83415	,-0.568075	,-1.72708	,0.0178222	,-0.6216	,
1.14205	,-1.83657	,-0.577382	,-1.73061	,0.018225	,-0.635647	,
1.15168	,-1.83898	,-0.586755	,-1.73418	,0.0186322	,-0.649851	,
1.16125	,-1.84138	,-0.596192	,-1.73779	,0.019044	,-0.664212	,
1.17076	,-1.84376	,-0.605695	,-1.74144	,0.0194602	,-0.678729	,
1.18019	,-1.84614	,-0.615262	,-1.74513	,0.019881	,-0.693404	,
1.18956	,-1.8485	,-0.624895	,-1.74886	,0.0203062	,-0.708236	,
1.19886	,-1.85085	,-0.634592	,-1.75263	,0.020736	,-0.723225	,
1.2081	,-1.85319	,-0.644355	,-1.75644	,0.0211702	,-0.73837	,
1.21727	,-1.85551	,-0.654182	,-1.76029	,0.021609	,-0.753673	,
1.22637	,-1.85783	,-0.664075	,-1.76417	,0.0220522	,-0.769132	,
1.2354	,-1.86013	,-0.674032	,-1.7681	,0.0225	,-0.784749	,
1.24437	,-1.86242	,-0.684055	,-1.77206	,0.0229522	,-0.800523	,
1.25327	,-1.8647	,-0.694142	,-1.77607	,0.023409	,-0.816453	,
1.2621	,-1.86696	,-0.704295	,-1.78011	,0.0238702	,-0.83254	,
1.27086	,-1.86922	,-0.714512	,-1.7842	,0.024336	,-0.848785	,
1.27956	,-1.87146	,-0.724795	,-1.78832	,0.0248062	,-0.865186	,
1.28819	,-1.87369	,-0.735142	,-1.79249	,0.025281	,-0.881744	,
1.29676	,-1.87591	,-0.745555	,-1.79669	,0.0257602	,-0.898459	,
1.30525	,-1.87811	,-0.756032	,-1.80093	,0.026244	,-0.915331	,
1.31368	,-1.88031	,-0.766575	,-1.80521	,0.0267322	,-0.93236	,
1.32205	,-1.88249	,-0.777182	,-1.80953	,0.027225	,-0.949546	,
1.33034	,-1.88466	,-0.787854	,-1.81389	,0.0277222	,-0.966889	,
1.33857	,-1.88682	,-0.798592	,-1.81829	,0.028224	,-0.984389	,
1.34673	,-1.88897	,-0.809394	,-1.82273	,0.0287302	,-1.00205	,
1.35483	,-1.8911	,-0.820262	,-1.82721	,0.029241	,-1.01986	,
1.36285	,-1.89323	,-0.831194	,-1.83173	,0.0297562	,-1.03783	,
1.37081	,-1.89534	,-0.842191	,-1.83629	,0.030276	,-1.05596	,
1.37871	,-1.89744	,-0.853254	,-1.84088	,0.0308002	,-1.07424	,
1.38653	,-1.89952	,-0.864381	,-1.84552	,0.031329	,-1.09268	,
1.39429	,-1.9016	,-0.875573	,-1.8502	,0.0318622	,-1.11128	,
1.40198	,-1.90366	,-0.886831	,-1.85491	,0.0324	,-1.13004	,
1.40961	,-1.90571	,-0.898153	,-1.85967	,0.0329422	,-1.14895	,
1.41717	,-1.90775	,-0.90954	,-1.86446	,0.033489	,-1.16802	,
1.42466	,-1.90978	,-0.920993	,-1.86929	,0.0340402	,-1.18725	,
1.43208	,-1.91179	,-0.93251	,-1.87417	,0.034596	,-1.20663	,
1.43944	,-1.9138	,-0.944092	,-1.87908	,0.0351562	,-1.22617	,
1.44673	,-1.91579	,-0.95574	,-1.88403	,0.035721	,-1.24587	,
1.45395	,-1.91777	,-0.967452	,-1.88902	,0.0362902	,-1.26572	,
1.4611	,-1.91973	,-0.979229	,-1.89406	,0.036864	,-1.28573	,
1.46819	,-1.92169	,-0.991072	,-1.89913	,0.0374422	,-1.3059	,
1.47521	,-1.92363	,-1.00298	,-1.90424	,0.0380249	,-1.32623	,
1.48217	,-1.92557	,-1.01495	,-1.90939	,0.0386122	,-1.34671	,
1.48905	,-1.92749	,-1.02699	,-1.91457	,0.0392039	,-1.36735	,
1.49587	,-1.92939	,-1.03909	,-1.9198	,0.0398002	,-1.38814	,
1.50263	,-1.93129	,-1.05126	,-1.92507	,0.0404009	,-1.4091	,
1.50931	,-1.93317	,-1.06349	,-1.93038	,0.0410062	,-1.4302	,
1.51593	,-1.93504	,-1.07579	,-1.93573	,0.0416159	,-1.45147	,
1.52248	,-1.9369	,-1.08815	,-1.94111	,0.0422302	,-1.4729	,
1.52897	,-1.93875	,-1.10058	,-1.94654	,0.0428489	,-1.49448	,
1.53539	,-1.94059	,-1.11307	,-1.952	,0.0434722	,-1.51621	,
1.54174	,-1.94241	,-1.12563	,-1.95751	,0.0440999	,-1.53811	,
1.54802	,-1.94422	,-1.13825	,-1.96305	,0.0447322	,-1.56016	,
1.55423	,-1.94603	,-1.15094	,-1.96863	,0.0453689	,-1.58237	,
1.56038	,-1.94781	,-1.16369	,-1.97426	,0.0460102	,-1.60473	,
1.56647	,-1.94959	,-1.17651	,-1.97992	,0.0466559	,-1.62726	,
1.57248	,-1.95135	,-1.18939	,-1.98562	,0.0473062	,-1.64993	,
1.57843	,-1.95311	,-1.20233	,-1.99136	,0.0479609	,-1.67277	,
1.58431	,-1.95485	,-1.21535	,-1.99714	,0.0486202	,-1.69576	,
1.59012	,-1.95658	,-1.22842	,-2.00297	,0.0492839	,-1.71891	,
1.59587	,-1.95829	,-1.24157	,-2.00882	,0.0499522	,-1.74222	,
1.60155	,-1.96	,-1.25477	,-2.01472	,0.0506249	,-1.76568	,
1.60716	,-1.96169	,-1.26805	,-2.02066	,0.0513022	,-1.78931	,
1.61271	,-1.96337	,-1.28138	,-2.02664	,0.0519839	,-1.81308	,
1.61819	,-1.96504	,-1.29478	,-2.03266	,0.0526702	,-1.83702	,
1.6236	,-1.9667	,-1.30825	,-2.03872	,0.0533609	,-1.86111	,
1.62894	,-1.96834	,-1.32178	,-2.04481	,0.0540562	,-1.88536	,
1.63422	,-1.96997	,-1.33538	,-2.05095	,0.0547559	,-1.90976	,
1.63943	,-1.9716	,-1.34904	,-2.05712	,0.0554602	,-1.93433	,
1.64457	,-1.9732	,-1.36277	,-2.06334	,0.0561689	,-1.95905	,
1.64965	,-1.9748	,-1.37656	,-2.06959	,0.0568822	,-1.98392	,
1.65466	,-1.97639	,-1.39042	,-2.07589	,0.0575999	,-2.00896	,
1.6596	,-1.97796	,-1.40434	,-2.08222	,0.0583222	,-2.03415	,
1.66447	,-1.97952	,-1.41833	,-2.08859	,0.0590489	,-2.05949	,
1.66928	,-1.98107	,-1.43238	,-2.09501	,0.0597802	,-2.085	,
1.67402	,-1.98261	,-1.4465	,-2.10146	,0.0605159	,-2.11066	,
1.67869	,-1.98413	,-1.46068	,-2.10795	,0.0612562	,-2.13648	,
1.6833	,-1.98565	,-1.47493	,-2.11448	,0.0620009	,-2.16245	,
1.68784	,-1.98715	,-1.48924	,-2.12105	,0.0627502	,-2.18859	,
1.69231	,-1.98864	,-1.50362	,-2.12766	,0.0635039	,-2.21488	,
1.69672	,-1.99012	,-1.51806	,-2.13431	,0.0642622	,-2.24132	,
1.70105	,-1.99158	,-1.53256	,-2.141	,0.0650249	,-2.26792	,
1.70532	,-1.99304	,-1.54714	,-2.14772	,0.0657922	,-2.29468	,
1.70953	,-1.99448	,-1.56177	,-2.15449	,0.0665639	,-2.3216	,
1.71366	,-1.99591	,-1.57648	,-2.1613	,0.0673401	,-2.34867	,
1.71773	,-1.99733	,-1.59124	,-2.16814	,0.0681209	,-2.37591	,
1.72174	,-1.99873	,-1.60607	,-2.17503	,0.0689061	,-2.40329	,
1.72567	,-2.00013	,-1.62097	,-2.18196	,0.0696959	,-2.43084	,
1.72954	,-2.00151	,-1.63593	,-2.18892	,0.0704901	,-2.45854	,
1.73334	,-2.00288	,-1.65096	,-2.19592	,0.0712889	,-2.4864	,
1.73708	,-2.00424	,-1.66605	,-2.20297	,0.0720921	,-2.51441	,
1.74074	,-2.00558	,-1.68121	,-2.21005	,0.0728999	,-2.54259	,
1.74434	,-2.00692	,-1.69643	,-2.21717	,0.0737121	,-2.57092	,
1.74788	,-2.00824	,-1.71172	,-2.22434	,0.0745289	,-2.5994	,
1.75134	,-2.00955	,-1.72707	,-2.23154	,0.0753501	,-2.62805	,
1.75474	,-2.01085	,-1.74249	,-2.23878	,0.0761759	,-2.65685	,
1.75807	,-2.01213	,-1.75797	,-2.24606	,0.0770061	,-2.6858	,
1.76134	,-2.01341	,-1.77352	,-2.25338	,0.0778409	,-2.71492	,
1.76454	,-2.01467	,-1.78913	,-2.26074	,0.0786801	,-2.74419	,
1.76767	,-2.01592	,-1.80481	,-2.26814	,0.0795239	,-2.77362	,
1.77073	,-2.01716	,-1.82055	,-2.27557	,0.0803721	,-2.8032	,
1.77373	,-2.01839	,-1.83635	,-2.28305	,0.0812249	,-2.83294	,
1.77665	,-2.0196	,-1.85223	,-2.29057	,0.0820821	,-2.86284	,
1.77952	,-2.02081	,-1.86816	,-2.29813	,0.0829439	,-2.8929	,
1.78231	,-2.022	,-1.88416	,-2.30572	,0.0838101	,-2.92311	,
1.78504	,-2.02318	,-1.90023	,-2.31336	,0.0846809	,-2.95348	,
1.7877	,-2.02434	,-1.91636	,-2.32103	,0.0855561	,-2.98401	,
1.79029	,-2.0255	,-1.93256	,-2.32875	,0.0864359	,-3.01469	,
1.79282	,-2.02664	,-1.94882	,-2.3365	,0.0873201	,-3.04553	,
1.79528	,-2.02777	,-1.96515	,-2.34429	,0.0882089	,-3.07653	,
1.79767	,-2.02889	,-1.98154	,-2.35213	,0.0891021	,-3.10768	,
1.8	,-2.03	,-1.998	,-2.36	,0.0899999	,-3.139	,
1.8	,-2.03	,-1.998	,-2.36	,0.09	,-3.139	,
1.79858	,-2.03	,-1.99698	,-2.36	,0.090004	,-3.139	,
1.79716	,-2.03	,-1.99595	,-2.35999	,0.090008	,-3.13901	,
1.79574	,-2.03001	,-1.99493	,-2.35999	,0.0900121	,-3.13901	,
1.79432	,-2.03001	,-1.99391	,-2.35998	,0.0900161	,-3.13901	,
1.7929	,-2.03001	,-1.99289	,-2.35998	,0.0900201	,-3.13902	,
1.79148	,-2.03001	,-1.99186	,-2.35997	,0.0900241	,-3.13902	,
1.79006	,-2.03001	,-1.99084	,-2.35997	,0.0900281	,-3.13902	,
1.78864	,-2.03001	,-1.98982	,-2.35996	,0.0900322	,-3.13903	,
1.78722	,-2.03002	,-1.9888	,-2.35996	,0.0900362	,-3.13903	,
1.7858	,-2.03002	,-1.98777	,-2.35995	,0.0900402	,-3.13903	,
1.78438	,-2.03002	,-1.98675	,-2.35995	,0.0900442	,-3.13904	,
1.78296	,-2.03002	,-1.98573	,-2.35994	,0.0900482	,-3.13904	,
1.78154	,-2.03002	,-1.98471	,-2.35994	,0.0900523	,-3.13904	,
1.78012	,-2.03002	,-1.98368	,-2.35994	,0.0900563	,-3.13905	,
1.7787	,-2.03003	,-1.98266	,-2.35993	,0.0900603	,-3.13905	,
1.77728	,-2.03003	,-1.98164	,-2.35993	,0.0900643	,-3.13906	,
1.77586	,-2.03003	,-1.98061	,-2.35992	,0.0900683	,-3.13906	,
1.77444	,-2.03003	,-1.97959	,-2.35992	,0.0900724	,-3.13906	,
1.77302	,-2.03003	,-1.97857	,-2.35991	,0.0900764	,-3.13907	,
1.7716	,-2.03003	,-1.97755	,-2.35991	,0.0900804	,-3.13907	,
1.77018	,-2.03004	,-1.97652	,-2.3599	,0.0900844	,-3.13907	,
1.76876	,-2.03004	,-1.9755	,-2.3599	,0.0900884	,-3.13908	,
1.76734	,-2.03004	,-1.97448	,-2.35989	,0.0900925	,-3.13908	,
1.76592	,-2.03004	,-1.97346	,-2.35989	,0.0900965	,-3.13908	,
1.7645	,-2.03004	,-1.97243	,-2.35988	,0.0901005	,-3.13909	,
1.76308	,-2.03004	,-1.97141	,-2.35988	,0.0901045	,-3.13909	,
1.76166	,-2.03005	,-1.97039	,-2.35988	,0.0901085	,-3.13909	,
1.76024	,-2.03005	,-1.96937	,-2.35987	,0.0901126	,-3.1391	,
1.75882	,-2.03005	,-1.96834	,-2.35987	,0.0901166	,-3.1391	,
1.7574	,-2.03005	,-1.96732	,-2.35986	,0.0901206	,-3.1391	,
1.75598	,-2.03005	,-1.9663	,-2.35986	,0.0901246	,-3.13911	,
1.75456	,-2.03005	,-1.96527	,-2.35985	,0.0901286	,-3.13911	,
1.75314	,-2.03006	,-1.96425	,-2.35985	,0.0901326	,-3.13911	,
1.75172	,-2.03006	,-1.96323	,-2.35984	,0.0901367	,-3.13912	,
1.7503	,-2.03006	,-1.96221	,-2.35984	,0.0901407	,-3.13912	,
1.74888	,-2.03006	,-1.96118	,-2.35983	,0.0901447	,-3.13912	,
1.74746	,-2.03006	,-1.96016	,-2.35983	,0.0901487	,-3.13913	,
1.74604	,-2.03006	,-1.95914	,-2.35982	,0.0901527	,-3.13913	,
1.74462	,-2.03007	,-1.95812	,-2.35982	,0.0901568	,-3.13913	,
1.7432	,-2.03007	,-1.95709	,-2.35982	,0.0901608	,-3.13914	,
1.74178	,-2.03007	,-1.95607	,-2.35981	,0.0901648	,-3.13914	,
1.74036	,-2.03007	,-1.95505	,-2.35981	,0.0901688	,-3.13915	,
1.73894	,-2.03007	,-1.95403	,-2.3598	,0.0901728	,-3.13915	,
1.73752	,-2.03007	,-1.953	,-2.3598	,0.0901769	,-3.13915	,
1.7361	,-2.03008	,-1.95198	,-2.35979	,0.0901809	,-3.13916	,
1.73468	,-2.03008	,-1.95096	,-2.35979	,0.0901849	,-3.13916	,
1.73326	,-2.03008	,-1.94993	,-2.35978	,0.0901889	,-3.13916	,
1.73184	,-2.03008	,-1.94891	,-2.35978	,0.0901929	,-3.13917	,
1.73042	,-2.03008	,-1.94789	,-2.35977	,0.090197	,-3.13917	,
1.729	,-2.03009	,-1.94687	,-2.35977	,0.090201	,-3.13917	,
1.72758	,-2.03009	,-1.94584	,-2.35976	,0.090205	,-3.13918	,
1.72616	,-2.03009	,-1.94482	,-2.35976	,0.090209	,-3.13918	,
1.72474	,-2.03009	,-1.9438	,-2.35976	,0.090213	,-3.13918	,
1.72332	,-2.03009	,-1.94278	,-2.35975	,0.0902171	,-3.13919	,
1.7219	,-2.03009	,-1.94175	,-2.35975	,0.0902211	,-3.13919	,
1.72048	,-2.0301	,-1.94073	,-2.35974	,0.0902251	,-3.13919	,
1.71906	,-2.0301	,-1.93971	,-2.35974	,0.0902291	,-3.1392	,
1.71764	,-2.0301	,-1.93869	,-2.35973	,0.0902331	,-3.1392	,
1.71622	,-2.0301	,-1.93766	,-2.35973	,0.0902372	,-3.1392	,
1.7148	,-2.0301	,-1.93664	,-2.35972	,0.0902412	,-3.13921	,
1.71338	,-2.0301	,-1.93562	,-2.35972	,0.0902452	,-3.13921	,
1.71196	,-2.03011	,-1.93459	,-2.35971	,0.0902492	,-3.13921	,
1.71054	,-2.03011	,-1.93357	,-2.35971	,0.0902532	,-3.13922	,
1.70912	,-2.03011	,-1.93255	,-2.3597	,0.0902573	,-3.13922	,
1.7077	,-2.03011	,-1.93153	,-2.3597	,0.0902613	,-3.13922	,
1.70628	,-2.03011	,-1.9305	,-2.3597	,0.0902653	,-3.13923	,
1.70486	,-2.03011	,-1.92948	,-2.35969	,0.0902693	,-3.13923	,
1.70344	,-2.03012	,-1.92846	,-2.35969	,0.0902733	,-3.13924	,
1.70202	,-2.03012	,-1.92744	,-2.35968	,0.0902774	,-3.13924	,
1.7006	,-2.03012	,-1.92641	,-2.35968	,0.0902814	,-3.13924	,
1.69918	,-2.03012	,-1.92539	,-2.35967	,0.0902854	,-3.13925	,
1.69776	,-2.03012	,-1.92437	,-2.35967	,0.0902894	,-3.13925	,
1.69634	,-2.03012	,-1.92334	,-2.35966	,0.0902934	,-3.13925	,
1.69492	,-2.03013	,-1.92232	,-2.35966	,0.0902975	,-3.13926	,
1.6935	,-2.03013	,-1.9213	,-2.35965	,0.0903015	,-3.13926	,
1.69208	,-2.03013	,-1.92028	,-2.35965	,0.0903055	,-3.13926	,
1.69066	,-2.03013	,-1.91925	,-2.35964	,0.0903095	,-3.13927	,
1.68924	,-2.03013	,-1.91823	,-2.35964	,0.0903135	,-3.13927	,
1.68782	,-2.03013	,-1.91721	,-2.35964	,0.0903176	,-3.13927	,
1.6864	,-2.03014	,-1.91619	,-2.35963	,0.0903216	,-3.13928	,
1.68498	,-2.03014	,-1.91516	,-2.35963	,0.0903256	,-3.13928	,
1.68356	,-2.03014	,-1.91414	,-2.35962	,0.0903296	,-3.13928	,
1.68214	,-2.03014	,-1.91312	,-2.35962	,0.0903336	,-3.13929	,
1.68072	,-2.03014	,-1.9121	,-2.35961	,0.0903377	,-3.13929	,
1.6793	,-2.03014	,-1.91107	,-2.35961	,0.0903417	,-3.13929	,
1.67788	,-2.03015	,-1.91005	,-2.3596	,0.0903457	,-3.1393	,
1.67646	,-2.03015	,-1.90903	,-2.3596	,0.0903497	,-3.1393	,
1.67504	,-2.03015	,-1.908	,-2.35959	,0.0903537	,-3.1393	,
1.67362	,-2.03015	,-1.90698	,-2.35959	,0.0903577	,-3.13931	,
1.6722	,-2.03015	,-1.90596	,-2.35958	,0.0903618	,-3.13931	,
1.67077	,-2.03015	,-1.90494	,-2.35958	,0.0903658	,-3.13931	,
1.66935	,-2.03016	,-1.90391	,-2.35958	,0.0903698	,-3.13932	,
1.66793	,-2.03016	,-1.90289	,-2.35957	,0.0903738	,-3.13932	,
1.66651	,-2.03016	,-1.90187	,-2.35957	,0.0903778	,-3.13933	,
1.66509	,-2.03016	,-1.90085	,-2.35956	,0.0903819	,-3.13933	,
1.66367	,-2.03016	,-1.89982	,-2.35956	,0.0903859	,-3.13933	,
1.66225	,-2.03017	,-1.8988	,-2.35955	,0.0903899	,-3.13934	,
1.66083	,-2.03017	,-1.89778	,-2.35955	,0.0903939	,-3.13934	,
1.65941	,-2.03017	,-1.89676	,-2.35954	,0.0903979	,-3.13934	,
1.65799	,-2.03017	,-1.89573	,-2.35954	,0.090402	,-3.13935	,
1.65799	,-2.03017	,-1.89573	,-2.35954	,0.090402	,-3.13935	,
1.65709	,-2.02906	,-1.8803	,-2.35167	,0.0895002	,-3.10803	,
1.6561	,-2.02794	,-1.86492	,-2.34384	,0.088603	,-3.07687	,
